data final,curso,Módulo,Aula,progresso_100,progresso_acumulado
2023-09-28,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",7 - Entrevista de Seleção,0.0,7.0
2023-09-29,Gestão de Recursos Humanos,3 - Comportamento Organizacional,2 - Dinâmica Organizacional e a Influência da Cultura sobre o Trabalho,0.0,7.0
2023-09-29,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,6 - Fases de um Projeto de mudança,0.0,7.0
2023-10-02,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,3 - Mudança empresarial e suas implicações,0.0,7.0
2023-10-02,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,5 - Gerenciamento de um projeto envolvendo mudanças,0.0,7.0
2023-10-02,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",4 - Recrutamento de Pessoal,0.0,7.0
2023-10-03,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,1 - Conceitos sobre Planejamento Estratégico,0.0,7.0
2023-10-03,Gestão de Recursos Humanos,3 - Comportamento Organizacional,"1 - Comportamento Organizacional: História, Importância e Dimensões",0.0,7.0
2023-10-03,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,3 - Mudança empresarial e suas implicações,0.0,7.0
2023-10-03,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,5 - Gerenciamento de um projeto envolvendo mudanças,0.0,7.0
2023-10-03,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,6 - Fases de um Projeto de mudança,0.0,7.0
2023-10-03,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,7 - O modelo de gerenciamento e a implantação de projetos,0.0,7.0
2023-10-03,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",2 - Descrição e análise de cargo,0.0,7.0
2023-10-04,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,3 - Análise Interna do Ambiente Empresarial,0.0,7.0
2023-10-04,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,4 - Análise Externa do Ambiente Empresarial,0.0,7.0
2023-10-04,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,6 - Fases de um Projeto de mudança,0.0,7.0
2023-10-04,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",2 - Descrição e análise de cargo,0.0,7.0
2023-10-04,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",8 - Integração de Pessoas,0.0,7.0
2023-10-04,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,2 - Sistemas Representacionais,0.0,7.0
2023-10-05,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,1 - Conceitos sobre Planejamento Estratégico,0.0,7.0
2023-10-05,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,5 - Gerenciamento de um projeto envolvendo mudanças,0.0,7.0
2023-10-05,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,6 - Fases de um Projeto de mudança,0.0,7.0
2023-10-05,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",2 - Descrição e análise de cargo,0.0,7.0
2023-10-05,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",3 - Planejamento e Contratação de Pessoas,0.0,7.0
2023-10-05,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",6 - Técnicas de Seleção de Pessoal,0.0,7.0
2023-10-06,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,6 - Fases da pesquisa bibliográfica,0.0,7.0
2023-10-06,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,7 - O modelo de gerenciamento e a implantação de projetos,0.0,7.0
2023-10-06,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",3 - Planejamento e Contratação de Pessoas,0.0,7.0
2023-10-06,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",7 - Entrevista de Seleção,0.0,7.0
2023-10-09,Gestão de Recursos Humanos,3 - Comportamento Organizacional,"1 - Comportamento Organizacional: História, Importância e Dimensões",0.0,7.0
2023-10-09,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",1 - O desafio de atrair e reter talentos,0.0,7.0
2023-10-09,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",3 - Planejamento e Contratação de Pessoas,0.0,7.0
2023-10-10,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,2 - Tipos de Planejamento Estratégico,0.0,7.0
2023-10-10,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,3 - Análise Interna do Ambiente Empresarial,0.0,7.0
2023-10-10,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,4 - Análise Externa do Ambiente Empresarial,0.0,7.0
2023-10-10,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,8 - Cuidados no processo de mudança,0.0,7.0
2023-10-10,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,9 - Formas de análise de um projeto de mudança nas organizações,0.0,7.0
2023-10-10,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",5 - Seleção de Pessoas,0.0,7.0
2023-10-10,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,2 - Sistemas Representacionais,0.0,7.0
2023-10-11,Gestão de Recursos Humanos,3 - Comportamento Organizacional,2 - Dinâmica Organizacional e a Influência da Cultura sobre o Trabalho,0.0,7.0
2023-10-11,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,4 - O papel da resistência na gestão de mudanças,0.0,7.0
2023-10-11,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,7 - O modelo de gerenciamento e a implantação de projetos,0.0,7.0
2023-10-11,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",6 - Técnicas de Seleção de Pessoal,0.0,7.0
2023-10-11,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",8 - Integração de Pessoas,0.0,7.0
2023-10-16,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,1 - Conceitos sobre Planejamento Estratégico,0.0,7.0
2023-10-16,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,5 - Planejamento Empresarial,0.0,7.0
2023-10-16,Gestão de Recursos Humanos,3 - Comportamento Organizacional,3 - Percepção e Tomada de Decisão,0.0,7.0
2023-10-16,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,6 - Fases de um Projeto de mudança,0.0,7.0
2023-10-16,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,7 - O modelo de gerenciamento e a implantação de projetos,0.0,7.0
2023-10-16,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,9 - Formas de análise de um projeto de mudança nas organizações,0.0,7.0
2023-10-16,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,3 - Hierarquia do Aprendizado,0.0,7.0
2023-10-17,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,2 - Tipos de Planejamento Estratégico,0.0,7.0
2023-10-17,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,3 - Análise Interna do Ambiente Empresarial,0.0,7.0
2023-10-17,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",2 - Descrição e análise de cargo,0.0,7.0
2023-10-17,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",6 - Técnicas de Seleção de Pessoal,0.0,7.0
2023-10-17,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",7 - Entrevista de Seleção,0.0,7.0
2023-10-17,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,3 - Hierarquia do Aprendizado,0.0,7.0
2023-10-18,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,1 - Conceitos sobre Planejamento Estratégico,0.0,7.0
2023-10-18,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,4 - Análise Externa do Ambiente Empresarial,0.0,7.0
2023-10-18,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,5 - Planejamento Empresarial,0.0,7.0
2023-10-18,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,9 - Formas de análise de um projeto de mudança nas organizações,0.0,7.0
2023-10-18,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",3 - Planejamento e Contratação de Pessoas,0.0,7.0
2023-10-18,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",6 - Técnicas de Seleção de Pessoal,0.0,7.0
2023-10-18,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",8 - Integração de Pessoas,0.0,7.0
2023-10-18,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",9 - Diversidade e Inclusão através do processo de recrutamento e seleção,0.0,7.0
2023-10-19,Gestão de Recursos Humanos,1 -  Gestão Estratégica de Pessoas,6 - Avaliação de desempenho - A arte de gerir pessoas,1.0,8.0
2023-10-19,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,2 - Tipos de Planejamento Estratégico,0.0,8.0
2023-10-19,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,3 - Análise Interna do Ambiente Empresarial,0.0,8.0
2023-10-19,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,5 - Planejamento Empresarial,0.0,8.0
2023-10-19,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,6 - Implementação do Planejamento Empresarial,0.0,8.0
2023-10-19,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,3 - Hierarquia do Aprendizado,0.0,8.0
2023-10-20,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,1 - Conceitos sobre Planejamento Estratégico,0.0,8.0
2023-10-20,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,2 - Tipos de Planejamento Estratégico,0.0,8.0
2023-10-20,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,6 - Implementação do Planejamento Empresarial,0.0,8.0
2023-10-23,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,2 - Tipos de Planejamento Estratégico,0.0,8.0
2023-10-23,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,6 - Implementação do Planejamento Empresarial,0.0,8.0
2023-10-23,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,7 - Estratégias Empresariais,0.0,8.0
2023-10-23,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,7 - O modelo de gerenciamento e a implantação de projetos,0.0,8.0
2023-10-23,Gestão de Recursos Humanos,5 - Gestão de Mudanças ,9 - Formas de análise de um projeto de mudança nas organizações,0.0,8.0
2023-10-23,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,2 - Sistemas Representacionais,0.0,8.0
2023-10-24,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,1 - Conceitos sobre Planejamento Estratégico,0.0,8.0
2023-10-24,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,6 - Implementação do Planejamento Empresarial,0.0,8.0
2023-10-24,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,7 - Estratégias Empresariais,0.0,8.0
2023-10-24,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,8 - Controle e Avaliação do Planejamento Empresarial,0.0,8.0
2023-10-24,Gestão de Recursos Humanos,3 - Comportamento Organizacional,3 - Percepção e Tomada de Decisão,0.0,8.0
2023-10-25,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,1 - Conceitos sobre Planejamento Estratégico,0.0,8.0
2023-10-25,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,8 - Controle e Avaliação do Planejamento Empresarial,0.0,8.0
2023-10-26,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,1 - Conceitos sobre Planejamento Estratégico,0.0,8.0
2023-10-26,Gestão de Recursos Humanos,3 - Comportamento Organizacional,"1 - Comportamento Organizacional: História, Importância e Dimensões",0.0,8.0
2023-10-27,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,7 - Estratégias Empresariais,0.0,8.0
2023-10-27,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,9 - Avaliação das Políticas Empresariais Existentes,0.0,8.0
2023-10-27,Gestão de Recursos Humanos,3 - Comportamento Organizacional,"1 - Comportamento Organizacional: História, Importância e Dimensões",0.0,8.0
2023-10-27,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,2 - Sistemas Representacionais,0.0,8.0
2023-10-30,Gestão de Recursos Humanos,1 -  Gestão Estratégica de Pessoas,1 - Contexto e Importância da Gestão Estratégica de RH,1.0,9.0
2023-10-30,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,7 - Estratégias Empresariais,0.0,9.0
2023-10-30,Gestão de Recursos Humanos,3 - Comportamento Organizacional,4 - Motivação Organizacional e Feedback,0.0,9.0
2023-10-30,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",5 - Seleção de Pessoas,0.0,9.0
2023-10-30,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",8 - Integração de Pessoas,0.0,9.0
2023-10-30,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,1 - Boa Formulação de Objetivos,0.0,9.0
2023-10-31,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,8 - Controle e Avaliação do Planejamento Empresarial,0.0,9.0
2023-10-31,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,9 - Avaliação das Políticas Empresariais Existentes,0.0,9.0
2023-10-31,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",5 - Seleção de Pessoas,0.0,9.0
2023-10-31,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,4 - Rapport,0.0,9.0
2023-11-01,Gestão de Recursos Humanos,3 - Comportamento Organizacional,"1 - Comportamento Organizacional: História, Importância e Dimensões",0.0,9.0
2023-11-01,Gestão de Recursos Humanos,3 - Comportamento Organizacional,7 - Clima Organizacional,0.0,9.0
2023-11-01,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",5 - Seleção de Pessoas,0.0,9.0
2023-11-06,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,8 - Controle e Avaliação do Planejamento Empresarial,0.0,9.0
2023-11-06,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,9 - Avaliação das Políticas Empresariais Existentes,0.0,9.0
2023-11-06,Gestão de Recursos Humanos,3 - Comportamento Organizacional,5 - Comunicação Assertiva e Mediação de Conflitos,0.0,9.0
2023-11-06,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,3 - Hierarquia do Aprendizado,0.0,9.0
2023-11-06,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,5 - Comunicação Assertiva no Design Thinking,0.0,9.0
2023-11-07,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,9 - Regras de Apresentação,0.0,9.0
2023-11-07,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,2 - Tipos de Planejamento Estratégico,0.0,9.0
2023-11-07,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,9 - Avaliação das Políticas Empresariais Existentes,0.0,9.0
2023-11-07,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",8 - Integração de Pessoas,0.0,9.0
2023-11-07,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,1 - Boa Formulação de Objetivos,0.0,9.0
2023-11-07,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,5 - Comunicação Assertiva no Design Thinking,0.0,9.0
2023-11-08,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",5 - Seleção de Pessoas,0.0,9.0
2023-11-08,Gestão de Recursos Humanos,"6 -  Recrutamento, Seleção e Integração do Colaborador",9 - Diversidade e Inclusão através do processo de recrutamento e seleção,0.0,9.0
2023-11-08,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,1 - Boa Formulação de Objetivos,0.0,9.0
2023-11-09,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,1 - Conceitos sobre Planejamento Estratégico,0.0,9.0
2023-11-09,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,2 - Tipos de Planejamento Estratégico,0.0,9.0
2023-11-09,Gestão de Recursos Humanos,3 - Comportamento Organizacional,"1 - Comportamento Organizacional: História, Importância e Dimensões",0.0,9.0
2023-11-09,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,3 - Hierarquia do Aprendizado,0.0,9.0
2023-11-10,Gestão de Recursos Humanos,3 - Comportamento Organizacional,"1 - Comportamento Organizacional: História, Importância e Dimensões",0.0,9.0
2023-11-13,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,2 - Tipos de Planejamento Estratégico,0.0,9.0
2023-11-13,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,3 - Análise Interna do Ambiente Empresarial,0.0,9.0
2023-11-13,Gestão de Recursos Humanos,3 - Comportamento Organizacional,6 - Organização e Planejamento,0.0,9.0
2023-11-13,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,3 - Hierarquia do Aprendizado,0.0,9.0
2023-11-13,Gestão de Recursos Humanos,8 - Metodologias Ágeis e Design Thinking,6 - As Armadilhas da Comunicação Humana,0.0,9.0
2023-11-14,Gestão de Recursos Humanos,2 - Planejamento Administrativo Estratégico ,2 - Tipos de Planejamento Estratégico,0.0,9.0
